time,position,velocity,acceleration
14.44,-85.4913,-4.82557,-3.77964e-11
14.45,-85.5395,-4.82557,-3.61964e-11
14.46,-85.5878,-4.82557,-3.46579e-11
14.47,-85.636,-4.82557,-3.3187e-11
14.48,-85.6843,-4.82557,-3.17791e-11
14.49,-85.7325,-4.82557,-3.04311e-11
14.5,-85.7808,-4.82557,-2.91382e-11
14.51,-85.8291,-4.82557,-2.79005e-11
14.52,-85.8773,-4.82557,-2.67194e-11
14.53,-85.9256,-4.82557,-2.55855e-11
14.54,-85.9738,-4.82557,-2.45005e-11
14.55,-86.0221,-4.82557,-2.34611e-11
14.56,-86.0703,-4.82557,-2.24643e-11
14.57,-86.1186,-4.82557,-2.15116e-11
14.58,-86.1668,-4.82557,-2.05998e-11
14.59,-86.2151,-4.82557,-1.97257e-11
14.6,-86.2634,-4.82557,-1.88895e-11
14.61,-86.3116,-4.82557,-1.80895e-11
14.62,-86.3599,-4.82557,-1.73211e-11
14.63,-86.4081,-4.82557,-1.65856e-11
14.64,-86.4564,-4.82557,-1.58833e-11
14.65,-86.5046,-4.82557,-1.52061e-11
14.66,-86.5529,-4.82557,-1.45605e-11
14.67,-86.6011,-4.82557,-1.39447e-11
14.68,-86.6494,-4.82557,-1.33542e-11
14.69,-86.6977,-4.82557,-1.27872e-11
14.7,-86.7459,-4.82557,-1.22439e-11
14.71,-86.7942,-4.82557,-1.17258e-11
14.72,-86.8424,-4.82557,-1.12282e-11
14.73,-86.8907,-4.82557,-1.07511e-11
14.74,-86.9389,-4.82557,-1.02959e-11
14.75,-86.9872,-4.82557,-9.8613e-12
14.76,-87.0354,-4.82557,-9.44083e-12
14.77,-87.0837,-4.82557,-9.04241e-12
14.78,-87.132,-4.82557,-8.65974e-12
14.79,-87.1802,-4.82557,-8.29124e-12
14.8,-87.2285,-4.82557,-7.94164e-12
14.81,-87.2767,-4.82557,-7.60621e-12
14.82,-87.325,-4.82557,-7.28653e-12
14.83,-87.3732,-4.82557,-6.97472e-12
14.84,-87.4215,-4.82557,-6.67866e-12
14.85,-87.4697,-4.82557,-6.39362e-12
14.86,-87.518,-4.82557,-6.12434e-12
14.87,-87.5663,-4.82557,-5.8645e-12
14.88,-87.6145,-4.82557,-5.61411e-12
14.89,-87.6628,-4.82557,-5.37631e-12
14.9,-87.711,-4.82557,-5.14797e-12
14.91,-87.7593,-4.82557,-4.92908e-12
14.92,-87.8075,-4.82557,-4.71963e-12
14.93,-87.8558,-4.82557,-4.52121e-12
14.94,-87.9041,-4.82557,-4.33066e-12
14.95,-87.9523,-4.82557,-4.14483e-12
14.96,-88.0006,-4.82557,-3.97003e-12
14.97,-88.0488,-4.82557,-3.79995e-12
14.98,-88.0971,-4.82557,-3.63775e-12
14.99,-88.1453,-4.82557,-3.48342e-12
15,-88.1936,-4.82557,-3.33382e-12
15.01,-88.2418,-4.82557,-3.19209e-12
15.02,-88.2901,-4.82557,-3.05666e-12
15.03,-88.3384,-4.82557,-2.92752e-12
15.04,-88.3866,-4.82557,-2.80469e-12
15.05,-88.4349,-4.82557,-2.68501e-12
15.06,-88.4831,-4.82557,-2.57005e-12
15.07,-88.5314,-4.82557,-2.46139e-12
15.08,-88.5796,-4.82557,-2.35745e-12
15.09,-88.6279,-4.82557,-2.25509e-12
15.1,-88.6761,-4.82557,-2.15903e-12
15.11,-88.7244,-4.82557,-2.06927e-12
15.12,-88.7727,-4.82557,-1.98108e-12
15.13,-88.8209,-4.82557,-1.89762e-12
15.14,-88.8692,-4.82557,-1.81888e-12
15.15,-88.9174,-4.82557,-1.74329e-12
15.16,-88.9657,-4.82557,-1.67085e-12
15.17,-89.0139,-4.82557,-1.59998e-12
15.18,-89.0622,-4.82557,-1.53069e-12
15.19,-89.1104,-4.82557,-1.46612e-12
15.2,-89.1587,-4.82557,-1.40471e-12
15.21,-89.207,-4.82557,-1.34172e-12
15.22,-89.2552,-4.82557,-1.28502e-12
15.23,-89.3035,-4.82557,-1.23148e-12
15.24,-89.3517,-4.82557,-1.18109e-12
15.25,-89.4,-4.82557,-1.1307e-12
15.26,-89.4482,-4.82557,-1.08345e-12
15.27,-89.4965,-4.82557,-1.03621e-12
15.28,-89.5447,-4.82557,-9.93689e-13
15.29,-89.593,-4.82557,-9.49595e-13
15.3,-89.6413,-4.82557,-9.118e-13
15.31,-89.6895,-4.82557,-8.70856e-13
15.32,-89.7378,-4.82557,-8.33061e-13
15.33,-89.786,-4.82557,-7.9999e-13
15.34,-89.8343,-4.82557,-7.6692e-13
15.35,-89.8825,-4.82557,-7.3385e-13
15.36,-89.9308,-4.82557,-6.99204e-13
15.37,-89.979,-4.82557,-6.74008e-13
15.38,-90.0273,-4.82557,-6.42512e-13
15.39,-90.0756,-4.82557,-6.14166e-13
15.4,-90.1238,-4.82557,-5.90544e-13
15.41,-90.1721,-4.82557,-5.63773e-13
15.42,-90.2203,-4.82557,-5.38576e-13
15.43,-90.2686,-4.82557,-5.16529e-13
15.44,-90.3168,-4.82557,-4.94482e-13
15.45,-90.3651,-4.82557,-4.7401e-13
15.46,-90.4133,-4.82557,-4.51963e-13
15.47,-90.4616,-4.82557,-4.33066e-13
15.48,-90.5099,-4.82557,-4.15743e-13
15.49,-90.5581,-4.82557,-3.9842e-13
15.5,-90.6064,-4.82557,-3.79523e-13
15.51,-90.6546,-4.82557,-3.6535e-13
15.52,-90.7029,-4.82557,-3.52752e-13
15.53,-90.7511,-4.82557,-3.35429e-13
15.54,-90.7994,-4.82557,-3.21256e-13
15.55,-90.8476,-4.82557,-3.07083e-13
15.56,-90.8959,-4.82557,-2.9291e-13
15.57,-90.9442,-4.82557,-2.83461e-13
15.58,-90.9924,-4.82557,-2.70863e-13
15.59,-91.0407,-4.82557,-2.61414e-13
15.6,-91.0889,-4.82557,-2.48816e-13
15.61,-91.1372,-4.82557,-2.39367e-13
15.62,-91.1854,-4.82557,-2.28344e-13
15.63,-91.2337,-4.82557,-2.18895e-13
15.64,-91.282,-4.82557,-2.07872e-13
15.65,-91.3302,-4.82557,-1.99998e-13
15.66,-91.3785,-4.82557,-1.92124e-13
15.67,-91.4267,-4.82557,-1.85825e-13
15.68,-91.475,-4.82557,-1.77951e-13
15.69,-91.5232,-4.82557,-1.71652e-13
15.7,-91.5715,-4.82557,-1.63778e-13
15.71,-91.6197,-4.82557,-1.55904e-13
15.72,-91.668,-4.82557,-1.49605e-13
15.73,-91.7163,-4.82557,-1.41731e-13
15.74,-91.7645,-4.82557,-1.35431e-13
15.75,-91.8128,-4.82557,-1.27558e-13
15.76,-91.861,-4.82557,-1.18109e-13
15.77,-91.9093,-4.82557,-1.16534e-13
15.78,-91.9575,-4.82557,-1.13384e-13
15.79,-92.0058,-4.82557,-1.0866e-13
15.8,-92.054,-4.82557,-1.03936e-13
15.81,-92.1023,-4.82557,-1.02361e-13
15.82,-92.1506,-4.82557,-9.92114e-14
15.83,-92.1988,-4.82557,-9.44871e-14
15.84,-92.2471,-4.82557,-9.29123e-14
15.85,-92.2953,-4.82557,-8.81879e-14
15.86,-92.3436,-4.82557,-8.34636e-14
15.87,-92.3918,-4.82557,-8.0314e-14
15.88,-92.4401,-4.82557,-7.87392e-14
15.89,-92.4883,-4.82557,-7.24401e-14
15.9,-92.5366,-4.82557,-6.92905e-14
15.91,-92.5849,-4.82557,-6.61409e-14
15.92,-92.6331,-4.82557,-6.14166e-14
15.93,-92.6814,-4.82557,-5.8267e-14
15.94,-92.7296,-4.82557,-5.51175e-14
15.95,-92.7779,-4.82557,-5.19679e-14
15.96,-92.8261,-4.82557,-4.72435e-14
15.97,-92.8744,-4.82557,-4.4094e-14
15.98,-92.9226,-4.82557,-4.09444e-14
15.99,-92.9709,-4.82557,-4.09444e-14
16,-93.0192,-4.82557,-4.09444e-14
16.01,-93.0674,-4.82557,-4.09444e-14
16.02,-93.1157,-4.82557,-4.09444e-14
16.03,-93.1639,-4.82557,-4.09444e-14
16.04,-93.2122,-4.82557,-4.09444e-14
16.05,-93.2604,-4.82557,-4.09444e-14
16.06,-93.3087,-4.82557,-4.09444e-14
16.07,-93.3569,-4.82557,-4.09444e-14
16.08,-93.4052,-4.82557,-4.09444e-14
16.09,-93.4535,-4.82557,-4.09444e-14
16.1,-93.5017,-4.82557,-4.09444e-14
16.11,-93.55,-4.82557,-4.09444e-14
16.12,-93.5982,-4.82557,-4.09444e-14
16.13,-93.6465,-4.82557,-4.09444e-14
16.14,-93.6947,-4.82557,-4.09444e-14
16.15,-93.743,-4.82557,-4.09444e-14
16.16,-93.7912,-4.82557,-4.09444e-14
16.17,-93.8395,-4.82557,-4.09444e-14
16.18,-93.8878,-4.82557,-4.09444e-14
16.19,-93.936,-4.82557,-4.09444e-14
16.2,-93.9843,-4.82557,-4.09444e-14
16.21,-94.0325,-4.82557,-4.09444e-14
16.22,-94.0808,-4.82557,-4.09444e-14
16.23,-94.129,-4.82557,-4.09444e-14
16.24,-94.1773,-4.82557,-4.09444e-14
16.25,-94.2255,-4.82557,-4.09444e-14
16.26,-94.2738,-4.82557,-4.09444e-14
16.27,-94.3221,-4.82557,-4.09444e-14
16.28,-94.3703,-4.82557,-4.09444e-14
16.29,-94.4186,-4.82557,-4.09444e-14
16.3,-94.4668,-4.82557,-4.09444e-14
16.31,-94.5151,-4.82557,-4.09444e-14
16.32,-94.5633,-4.82557,-4.09444e-14
16.33,-94.6116,-4.82557,-4.09444e-14
16.34,-94.6599,-4.82557,-4.09444e-14
16.35,-94.7081,-4.82557,-4.09444e-14
16.36,-94.7564,-4.82557,-4.09444e-14
16.37,-94.8046,-4.82557,-4.09444e-14
16.38,-94.8529,-4.82557,-4.09444e-14
16.39,-94.9011,-4.82557,-4.09444e-14
16.4,-94.9494,-4.82557,-4.09444e-14
16.41,-94.9976,-4.82557,-4.09444e-14
16.42,-95.0459,-4.82557,-4.09444e-14
16.43,-95.0942,-4.82557,-4.09444e-14
16.44,-95.1424,-4.82557,-4.09444e-14
16.45,-95.1907,-4.82557,-4.09444e-14
16.46,-95.2389,-4.82557,-4.09444e-14
16.47,-95.2872,-4.82557,-4.09444e-14
16.48,-95.3354,-4.82557,-4.09444e-14
16.49,-95.3837,-4.82557,-4.09444e-14
16.5,-95.4319,-4.82557,-4.09444e-14
16.51,-95.4802,-4.82557,-4.09444e-14
16.52,-95.5285,-4.82557,-4.09444e-14
16.53,-95.5767,-4.82557,-4.09444e-14
16.54,-95.625,-4.82557,-4.09444e-14
16.55,-95.6732,-4.82557,-4.09444e-14
16.56,-95.7215,-4.82557,-4.09444e-14
16.57,-95.7697,-4.82557,-4.09444e-14
16.58,-95.818,-4.82557,-4.09444e-14
16.59,-95.8662,-4.82557,-4.09444e-14
16.6,-95.9145,-4.82557,-4.09444e-14
16.61,-95.9628,-4.82557,-4.09444e-14
16.62,-96.011,-4.82557,-4.09444e-14
16.63,-96.0593,-4.82557,-4.09444e-14
16.64,-96.1075,-4.82557,-4.09444e-14
16.65,-96.1558,-4.82557,-4.09444e-14
16.66,-96.204,-4.82557,-4.09444e-14
16.67,-96.2523,-4.82557,-4.09444e-14
16.68,-96.3005,-4.82557,-4.09444e-14
16.69,-96.3488,-4.82557,-4.09444e-14
16.7,-96.3971,-4.82557,-4.09444e-14
16.71,-96.4453,-4.82557,-4.09444e-14
16.72,-96.4936,-4.82557,-4.09444e-14
16.73,-96.5418,-4.82557,-4.09444e-14
16.74,-96.5901,-4.82557,-4.09444e-14
16.75,-96.6383,-4.82557,-4.09444e-14
16.76,-96.6866,-4.82557,-4.09444e-14
16.77,-96.7348,-4.82557,-4.09444e-14
16.78,-96.7831,-4.82557,-4.09444e-14
16.79,-96.8314,-4.82557,-4.09444e-14
16.8,-96.8796,-4.82557,-4.09444e-14
16.81,-96.9279,-4.82557,-4.09444e-14
16.82,-96.9761,-4.82557,-4.09444e-14
16.83,-97.0244,-4.82557,-4.09444e-14
16.84,-97.0726,-4.82557,-4.09444e-14
16.85,-97.1209,-4.82557,-4.09444e-14
16.86,-97.1691,-4.82557,-4.09444e-14
16.87,-97.2174,-4.82557,-4.09444e-14
16.88,-97.2657,-4.82557,-4.09444e-14
16.89,-97.3139,-4.82557,-4.09444e-14
16.9,-97.3622,-4.82557,-4.09444e-14
16.91,-97.4104,-4.82557,-4.09444e-14
16.92,-97.4587,-4.82557,-4.09444e-14
16.93,-97.5069,-4.82557,-4.09444e-14
16.94,-97.5552,-4.82557,-4.09444e-14
16.95,-97.6035,-4.82557,-4.09444e-14
16.96,-97.6517,-4.82557,-4.09444e-14
16.97,-97.7,-4.82557,-4.09444e-14
16.98,-97.7482,-4.82557,-4.09444e-14
16.99,-97.7965,-4.82557,-4.09444e-14
17,-97.8447,-4.82557,-4.09444e-14
17.01,-97.893,-4.82557,-4.09444e-14
17.02,-97.9412,-4.82557,-4.09444e-14
17.03,-97.9895,-4.82557,-4.09444e-14
17.04,-98.0378,-4.82557,-4.09444e-14
17.05,-98.086,-4.82557,-4.09444e-14
17.06,-98.1343,-4.82557,-4.09444e-14
17.07,-98.1825,-4.82557,-4.09444e-14
17.08,-98.2308,-4.82557,-4.09444e-14
17.09,-98.279,-4.82557,-4.09444e-14
17.1,-98.3273,-4.82557,-4.09444e-14
17.11,-98.3755,-4.82557,-4.09444e-14
17.12,-98.4238,-4.82557,-4.09444e-14
17.13,-98.4721,-4.82557,-4.09444e-14
17.14,-98.5203,-4.82557,-4.09444e-14
17.15,-98.5686,-4.82557,-4.09444e-14
17.16,-98.6168,-4.82557,-4.09444e-14
17.17,-98.6651,-4.82557,-4.09444e-14
17.18,-98.7133,-4.82557,-4.09444e-14
17.19,-98.7616,-4.82557,-4.09444e-14
17.2,-98.8098,-4.82557,-4.09444e-14
17.21,-98.8581,-4.82557,-4.09444e-14
17.22,-98.9064,-4.82557,-4.09444e-14
17.23,-98.9546,-4.82557,-4.09444e-14
17.24,-99.0029,-4.82557,-4.09444e-14
17.25,-99.0511,-4.82557,-4.09444e-14
17.26,-99.0994,-4.82557,-4.09444e-14
17.27,-99.1476,-4.82557,-4.09444e-14
17.28,-99.1959,-4.82557,-4.09444e-14
17.29,-99.2441,-4.82557,-4.09444e-14
17.3,-99.2924,-4.82557,-4.09444e-14
17.31,-99.3407,-4.82557,-4.09444e-14
17.32,-99.3889,-4.82557,-4.09444e-14
17.33,-99.4372,-4.82557,-4.09444e-14
17.34,-99.4854,-4.82557,-4.09444e-14
17.35,-99.5337,-4.82557,-4.09444e-14
17.36,-99.5819,-4.82557,-4.09444e-14
17.37,-99.6302,-4.82557,-4.09444e-14
17.38,-99.6784,-4.82557,-4.09444e-14
17.39,-99.7267,-4.82557,-4.09444e-14
17.4,-99.775,-4.82557,-4.09444e-14
17.41,-99.8232,-4.82557,-4.09444e-14
17.42,-99.8715,-4.82557,-4.09444e-14
17.43,-99.9197,-4.82557,-4.09444e-14
17.44,-99.968,-4.82557,-4.09444e-14
17.45,-100.016,-4.82557,-4.09444e-14
17.46,-100.064,-4.82557,-4.09444e-14
17.47,-100.113,-4.82557,-4.09444e-14
17.48,-100.161,-4.82557,-4.09444e-14
17.49,-100.209,-4.82557,-4.09444e-14
17.5,-100.258,-4.82557,-4.09444e-14
17.51,-100.306,-4.82557,-4.09444e-14
17.52,-100.354,-4.82557,-4.09444e-14
17.53,-100.402,-4.82557,-4.09444e-14
17.54,-100.451,-4.82557,-4.09444e-14
17.55,-100.499,-4.82557,-4.09444e-14
17.56,-100.547,-4.82557,-4.09444e-14
17.57,-100.595,-4.82557,-4.09444e-14
17.58,-100.644,-4.82557,-4.09444e-14
17.59,-100.692,-4.82557,-4.09444e-14
17.6,-100.74,-4.82557,-4.09444e-14
17.61,-100.788,-4.82557,-4.09444e-14
17.62,-100.837,-4.82557,-4.09444e-14
17.63,-100.885,-4.82557,-4.09444e-14
17.64,-100.933,-4.82557,-4.09444e-14
17.65,-100.981,-4.82557,-4.09444e-14
17.66,-101.03,-4.82557,-4.09444e-14
17.67,-101.078,-4.82557,-4.09444e-14
17.68,-101.126,-4.82557,-4.09444e-14
17.69,-101.174,-4.82557,-4.09444e-14
17.7,-101.223,-4.82557,-4.09444e-14
17.71,-101.271,-4.82557,-4.09444e-14
17.72,-101.319,-4.82557,-4.09444e-14
17.73,-101.367,-4.82557,-4.09444e-14
17.74,-101.416,-4.82557,-4.09444e-14
17.75,-101.464,-4.82557,-4.09444e-14
17.76,-101.512,-4.82557,-4.09444e-14
17.77,-101.56,-4.82557,-4.09444e-14
17.78,-101.609,-4.82557,-4.09444e-14
17.79,-101.657,-4.82557,-4.09444e-14
17.8,-101.705,-4.82557,-4.09444e-14
17.81,-101.753,-4.82557,-4.09444e-14
17.82,-101.802,-4.82557,-4.09444e-14
17.83,-101.85,-4.82557,-4.09444e-14
17.84,-101.898,-4.82557,-4.09444e-14
17.85,-101.946,-4.82557,-4.09444e-14
17.86,-101.995,-4.82557,-4.09444e-14
17.87,-102.043,-4.82557,-4.09444e-14
17.88,-102.091,-4.82557,-4.09444e-14
17.89,-102.139,-4.82557,-4.09444e-14
17.9,-102.188,-4.82557,-4.09444e-14
17.91,-102.236,-4.82557,-4.09444e-14
17.92,-102.284,-4.82557,-4.09444e-14
17.93,-102.333,-4.82557,-4.09444e-14
17.94,-102.381,-4.82557,-4.09444e-14
17.95,-102.429,-4.82557,-4.09444e-14
17.96,-102.477,-4.82557,-4.09444e-14
17.97,-102.526,-4.82557,-4.09444e-14
17.98,-102.574,-4.82557,-4.09444e-14
17.99,-102.622,-4.82557,-4.09444e-14
18,-102.67,-4.82557,-4.09444e-14
18.01,-102.719,-4.82557,-4.09444e-14
18.02,-102.767,-4.82557,-4.09444e-14
18.03,-102.815,-4.82557,-4.09444e-14
18.04,-102.863,-4.82557,-4.09444e-14
18.05,-102.912,-4.82557,-4.09444e-14
18.06,-102.96,-4.82557,-4.09444e-14
18.07,-103.008,-4.82557,-4.09444e-14
18.08,-103.056,-4.82557,-4.09444e-14
18.09,-103.105,-4.82557,-4.09444e-14
18.1,-103.153,-4.82557,-4.09444e-14
18.11,-103.201,-4.82557,-4.09444e-14
18.12,-103.249,-4.82557,-4.09444e-14
18.13,-103.298,-4.82557,-4.09444e-14
18.14,-103.346,-4.82557,-4.09444e-14
18.15,-103.394,-4.82557,-4.09444e-14
18.16,-103.442,-4.82557,-4.09444e-14
18.17,-103.491,-4.82557,-4.09444e-14
18.18,-103.539,-4.82557,-4.09444e-14
18.19,-103.587,-4.82557,-4.09444e-14
18.2,-103.635,-4.82557,-4.09444e-14
18.21,-103.684,-4.82557,-4.09444e-14
18.22,-103.732,-4.82557,-4.09444e-14
18.23,-103.78,-4.82557,-4.09444e-14
18.24,-103.828,-4.82557,-4.09444e-14
18.25,-103.877,-4.82557,-4.09444e-14
18.26,-103.925,-4.82557,-4.09444e-14
18.27,-103.973,-4.82557,-4.09444e-14
18.28,-104.021,-4.82557,-4.09444e-14
18.29,-104.07,-4.82557,-4.09444e-14
18.3,-104.118,-4.82557,-4.09444e-14
18.31,-104.166,-4.82557,-4.09444e-14
18.32,-104.214,-4.82557,-4.09444e-14
18.33,-104.263,-4.82557,-4.09444e-14
18.34,-104.311,-4.82557,-4.09444e-14
18.35,-104.359,-4.82557,-4.09444e-14
18.36,-104.408,-4.82557,-4.09444e-14
18.37,-104.456,-4.82557,-4.09444e-14
18.38,-104.504,-4.82557,-4.09444e-14
18.39,-104.552,-4.82557,-4.09444e-14
18.4,-104.601,-4.82557,-4.09444e-14
18.41,-104.649,-4.82557,-4.09444e-14
18.42,-104.697,-4.82557,-4.09444e-14
18.43,-104.745,-4.82557,-4.09444e-14
18.44,-104.794,-4.82557,-4.09444e-14
18.45,-104.842,-4.82557,-4.09444e-14
18.46,-104.89,-4.82557,-4.09444e-14
18.47,-104.938,-4.82557,-4.09444e-14
18.48,-104.987,-4.82557,-4.09444e-14
18.49,-105.035,-4.82557,-4.09444e-14
18.5,-105.083,-4.82557,-4.09444e-14
18.51,-105.131,-4.82557,-4.09444e-14
18.52,-105.18,-4.82557,-4.09444e-14
18.53,-105.228,-4.82557,-4.09444e-14
18.54,-105.276,-4.82557,-4.09444e-14
18.55,-105.324,-4.82557,-4.09444e-14
18.56,-105.373,-4.82557,-4.09444e-14
18.57,-105.421,-4.82557,-4.09444e-14
18.58,-105.469,-4.82557,-4.09444e-14
18.59,-105.517,-4.82557,-4.09444e-14
18.6,-105.566,-4.82557,-4.09444e-14
18.61,-105.614,-4.82557,-4.09444e-14
18.62,-105.662,-4.82557,-4.09444e-14
18.63,-105.71,-4.82557,-4.09444e-14
18.64,-105.759,-4.82557,-4.09444e-14
18.65,-105.807,-4.82557,-4.09444e-14
18.66,-105.855,-4.82557,-4.09444e-14
18.67,-105.903,-4.82557,-4.09444e-14
18.68,-105.952,-4.82557,-4.09444e-14
18.69,-106,-4.82557,-4.09444e-14
18.7,-106.048,-4.82557,-4.09444e-14
18.71,-106.096,-4.82557,-4.09444e-14
18.72,-106.145,-4.82557,-4.09444e-14
18.73,-106.193,-4.82557,-4.09444e-14
18.74,-106.241,-4.82557,-4.09444e-14
18.75,-106.289,-4.82557,-4.09444e-14
18.76,-106.338,-4.82557,-4.09444e-14
18.77,-106.386,-4.82557,-4.09444e-14
18.78,-106.434,-4.82557,-4.09444e-14
18.79,-106.483,-4.82557,-4.09444e-14
18.8,-106.531,-4.82557,-4.09444e-14
18.81,-106.579,-4.82557,-4.09444e-14
18.82,-106.627,-4.82557,-4.09444e-14
18.83,-106.676,-4.82557,-4.09444e-14
18.84,-106.724,-4.82557,-4.09444e-14
18.85,-106.772,-4.82557,-4.09444e-14
18.86,-106.82,-4.82557,-4.09444e-14
18.87,-106.869,-4.82557,-4.09444e-14
18.88,-106.917,-4.82557,-4.09444e-14
18.89,-106.965,-4.82557,-4.09444e-14
18.9,-107.013,-4.82557,-4.09444e-14
18.91,-107.062,-4.82557,-4.09444e-14
18.92,-107.11,-4.82557,-4.09444e-14
18.93,-107.158,-4.82557,-4.09444e-14
18.94,-107.206,-4.82557,-4.09444e-14
18.95,-107.255,-4.82557,-4.09444e-14
18.96,-107.303,-4.82557,-4.09444e-14
18.97,-107.351,-4.82557,-4.09444e-14
18.98,-107.399,-4.82557,-4.09444e-14
18.99,-107.448,-4.82557,-4.09444e-14
19,-107.496,-4.82557,-4.09444e-14
19.01,-107.544,-4.82557,-4.09444e-14
19.02,-107.592,-4.82557,-4.09444e-14
19.03,-107.641,-4.82557,-4.09444e-14
19.04,-107.689,-4.82557,-4.09444e-14
19.05,-107.737,-4.82557,-4.09444e-14
19.06,-107.785,-4.82557,-4.09444e-14
19.07,-107.834,-4.82557,-4.09444e-14
19.08,-107.882,-4.82557,-4.09444e-14
19.09,-107.93,-4.82557,-4.09444e-14
19.1,-107.978,-4.82557,-4.09444e-14
19.11,-108.027,-4.82557,-4.09444e-14
19.12,-108.075,-4.82557,-4.09444e-14
19.13,-108.123,-4.82557,-4.09444e-14
19.14,-108.171,-4.82557,-4.09444e-14
19.15,-108.22,-4.82557,-4.09444e-14
19.16,-108.268,-4.82557,-4.09444e-14
19.17,-108.316,-4.82557,-4.09444e-14
19.18,-108.364,-4.82557,-4.09444e-14
19.19,-108.413,-4.82557,-4.09444e-14
19.2,-108.461,-4.82557,-4.09444e-14
19.21,-108.509,-4.82557,-4.09444e-14
19.22,-108.557,-4.82557,-4.09444e-14
19.23,-108.606,-4.82557,-4.09444e-14
19.24,-108.654,-4.82557,-4.09444e-14
19.25,-108.702,-4.82557,-4.09444e-14
19.26,-108.751,-4.82557,-4.09444e-14
19.27,-108.799,-4.82557,-4.09444e-14
19.28,-108.847,-4.82557,-4.09444e-14
19.29,-108.895,-4.82557,-4.09444e-14
19.3,-108.944,-4.82557,-4.09444e-14
19.31,-108.992,-4.82557,-4.09444e-14
19.32,-109.04,-4.82557,-4.09444e-14
19.33,-109.088,-4.82557,-4.09444e-14
19.34,-109.137,-4.82557,-4.09444e-14
19.35,-109.185,-4.82557,-4.09444e-14
19.36,-109.233,-4.82557,-4.09444e-14
19.37,-109.281,-4.82557,-4.09444e-14
19.38,-109.33,-4.82557,-4.09444e-14
19.39,-109.378,-4.82557,-4.09444e-14
19.4,-109.426,-4.82557,-4.09444e-14
19.41,-109.474,-4.82557,-4.09444e-14
19.42,-109.523,-4.82557,-4.09444e-14
19.43,-109.571,-4.82557,-4.09444e-14
19.44,-109.619,-4.82557,-4.09444e-14
19.45,-109.667,-4.82557,-4.09444e-14
19.46,-109.716,-4.82557,-4.09444e-14
19.47,-109.764,-4.82557,-4.09444e-14
19.48,-109.812,-4.82557,-4.09444e-14
19.49,-109.86,-4.82557,-4.09444e-14
19.5,-109.909,-4.82557,-4.09444e-14
19.51,-109.957,-4.82557,-4.09444e-14
19.52,-110.005,-4.82557,-4.09444e-14
19.53,-110.053,-4.82557,-4.09444e-14
19.54,-110.102,-4.82557,-4.09444e-14
19.55,-110.15,-4.82557,-4.09444e-14
19.56,-110.198,-4.82557,-4.09444e-14
19.57,-110.246,-4.82557,-4.09444e-14
19.58,-110.295,-4.82557,-4.09444e-14
19.59,-110.343,-4.82557,-4.09444e-14
19.6,-110.391,-4.82557,-4.09444e-14
19.61,-110.439,-4.82557,-4.09444e-14
19.62,-110.488,-4.82557,-4.09444e-14
19.63,-110.536,-4.82557,-4.09444e-14
19.64,-110.584,-4.82557,-4.09444e-14
19.65,-110.632,-4.82557,-4.09444e-14
19.66,-110.681,-4.82557,-4.09444e-14
19.67,-110.729,-4.82557,-4.09444e-14
19.68,-110.777,-4.82557,-4.09444e-14
19.69,-110.826,-4.82557,-4.09444e-14
19.7,-110.874,-4.82557,-4.09444e-14
19.71,-110.922,-4.82557,-4.09444e-14
19.72,-110.97,-4.82557,-4.09444e-14
19.73,-111.019,-4.82557,-4.09444e-14
19.74,-111.067,-4.82557,-4.09444e-14
19.75,-111.115,-4.82557,-4.09444e-14
19.76,-111.163,-4.82557,-4.09444e-14
19.77,-111.212,-4.82557,-4.09444e-14
19.78,-111.26,-4.82557,-4.09444e-14
19.79,-111.308,-4.82557,-4.09444e-14
19.8,-111.356,-4.82557,-4.09444e-14
19.81,-111.405,-4.82557,-4.09444e-14
19.82,-111.453,-4.82557,-4.09444e-14
19.83,-111.501,-4.82557,-4.09444e-14
19.84,-111.549,-4.82557,-4.09444e-14
19.85,-111.598,-4.82557,-4.09444e-14
19.86,-111.646,-4.82557,-4.09444e-14
19.87,-111.694,-4.82557,-4.09444e-14
19.88,-111.742,-4.82557,-4.09444e-14
19.89,-111.791,-4.82557,-4.09444e-14
19.9,-111.839,-4.82557,-4.09444e-14
19.91,-111.887,-4.82557,-4.09444e-14
19.92,-111.935,-4.82557,-4.09444e-14
19.93,-111.984,-4.82557,-4.09444e-14
19.94,-112.032,-4.82557,-4.09444e-14
19.95,-112.08,-4.82557,-4.09444e-14
19.96,-112.128,-4.82557,-4.09444e-14
19.97,-112.177,-4.82557,-4.09444e-14
19.98,-112.225,-4.82557,-4.09444e-14
19.99,-112.273,-4.82557,-4.09444e-14
20,-112.321,-4.82557,-4.09444e-14
20.01,-112.37,-4.82557,-4.09444e-14
20.02,-112.418,-4.82557,-4.09444e-14
20.03,-112.466,-4.82557,-4.09444e-14
20.04,-112.514,-4.82557,-4.09444e-14
20.05,-112.563,-4.82557,-4.09444e-14
20.06,-112.611,-4.82557,-4.09444e-14
20.07,-112.659,-4.82557,-4.09444e-14
20.08,-112.707,-4.82557,-4.09444e-14
20.09,-112.756,-4.82557,-4.09444e-14
20.1,-112.804,-4.82557,-4.09444e-14
20.11,-112.852,-4.82557,-4.09444e-14
20.12,-112.901,-4.82557,-4.09444e-14
20.13,-112.949,-4.82557,-4.09444e-14
20.14,-112.997,-4.82557,-4.09444e-14
20.15,-113.045,-4.82557,-4.09444e-14
