time,position,velocity,acceleration
14.65,108.298,-5.06925,3.27915e-11
14.66,108.247,-5.06925,3.14673e-11
14.67,108.196,-5.06925,3.02015e-11
14.68,108.146,-5.06925,2.89857e-11
14.69,108.095,-5.06925,2.78169e-11
14.7,108.044,-5.06925,2.66996e-11
14.71,107.994,-5.06925,2.5625e-11
14.72,107.943,-5.06925,2.45904e-11
14.73,107.892,-5.06925,2.35987e-11
14.74,107.842,-5.06925,2.26468e-11
14.75,107.791,-5.06925,2.17335e-11
14.76,107.74,-5.06925,2.08574e-11
14.77,107.689,-5.06925,2.00154e-11
14.78,107.639,-5.06925,1.92091e-11
14.79,107.588,-5.06925,1.84357e-11
14.8,107.537,-5.06925,1.76951e-11
14.81,107.487,-5.06925,1.69801e-11
14.82,107.436,-5.06925,1.62966e-11
14.83,107.385,-5.06925,1.56416e-11
14.84,107.335,-5.06925,1.50123e-11
14.85,107.284,-5.06925,1.44086e-11
14.86,107.233,-5.06925,1.38293e-11
14.87,107.182,-5.06925,1.32713e-11
14.88,107.132,-5.06925,1.27347e-11
14.89,107.081,-5.06925,1.22239e-11
14.9,107.03,-5.06925,1.17344e-11
14.91,106.98,-5.06925,1.12592e-11
14.92,106.929,-5.06925,1.08054e-11
14.93,106.878,-5.06925,1.03702e-11
14.94,106.828,-5.06925,9.95205e-12
14.95,106.777,-5.06925,9.5482e-12
14.96,106.726,-5.06925,9.16433e-12
14.97,106.676,-5.06925,8.79331e-12
14.98,106.625,-5.06925,8.44083e-12
14.99,106.574,-5.06925,8.09978e-12
15,106.523,-5.06925,7.77156e-12
15.01,106.473,-5.06925,7.46047e-12
15.02,106.422,-5.06925,7.15937e-12
15.03,106.371,-5.06925,6.86968e-12
15.04,106.321,-5.06925,6.59284e-12
15.05,106.27,-5.06925,6.32742e-12
15.06,106.219,-5.06925,6.07341e-12
15.07,106.169,-5.06925,5.83081e-12
15.08,106.118,-5.06925,5.59678e-12
15.09,106.067,-5.06925,5.36988e-12
15.1,106.017,-5.06925,5.15298e-12
15.11,105.966,-5.06925,4.94606e-12
15.12,105.915,-5.06925,4.7477e-12
15.13,105.864,-5.06925,4.55648e-12
15.14,105.814,-5.06925,4.37382e-12
15.15,105.763,-5.06925,4.19973e-12
15.16,105.712,-5.06925,4.02991e-12
15.17,105.662,-5.06925,3.87008e-12
15.18,105.611,-5.06925,3.71311e-12
15.19,105.56,-5.06925,3.5647e-12
15.2,105.51,-5.06925,3.41914e-12
15.21,105.459,-5.06925,3.28215e-12
15.22,105.408,-5.06925,3.15229e-12
15.23,105.358,-5.06925,3.02529e-12
15.24,105.307,-5.06925,2.90256e-12
15.25,105.256,-5.06925,2.78697e-12
15.26,105.205,-5.06925,2.67281e-12
15.27,105.155,-5.06925,2.56864e-12
15.28,105.104,-5.06925,2.46447e-12
15.29,105.053,-5.06925,2.366e-12
15.3,105.003,-5.06925,2.26754e-12
15.31,104.952,-5.06925,2.17621e-12
15.32,104.901,-5.06925,2.08773e-12
15.33,104.851,-5.06925,2.00068e-12
15.34,104.8,-5.06925,1.91792e-12
15.35,104.749,-5.06925,1.83943e-12
15.36,104.699,-5.06925,1.7638e-12
15.37,104.648,-5.06925,1.69245e-12
15.38,104.597,-5.06925,1.62395e-12
15.39,104.546,-5.06925,1.55688e-12
15.4,104.496,-5.06925,1.49695e-12
15.41,104.445,-5.06925,1.43416e-12
15.42,104.394,-5.06925,1.37565e-12
15.43,104.344,-5.06925,1.32e-12
15.44,104.293,-5.06925,1.26862e-12
15.45,104.242,-5.06925,1.21725e-12
15.46,104.192,-5.06925,1.17158e-12
15.47,104.141,-5.06925,1.12164e-12
15.48,104.09,-5.06925,1.0774e-12
15.49,104.04,-5.06925,1.03316e-12
15.5,103.989,-5.06925,9.90353e-13
15.51,103.938,-5.06925,9.50397e-13
15.52,103.887,-5.06925,9.11867e-13
15.53,103.837,-5.06925,8.74764e-13
15.54,103.786,-5.06925,8.39089e-13
15.55,103.735,-5.06925,8.06267e-13
15.56,103.685,-5.06925,7.74873e-13
15.57,103.634,-5.06925,7.43478e-13
15.58,103.583,-5.06925,7.12084e-13
15.59,103.533,-5.06925,6.84971e-13
15.6,103.482,-5.06925,6.57857e-13
15.61,103.431,-5.06925,6.32171e-13
15.62,103.381,-5.06925,6.05057e-13
15.63,103.33,-5.06925,5.82225e-13
15.64,103.279,-5.06925,5.57966e-13
15.65,103.228,-5.06925,5.33706e-13
15.66,103.178,-5.06925,5.13728e-13
15.67,103.127,-5.06925,4.9375e-13
15.68,103.076,-5.06925,4.73771e-13
15.69,103.026,-5.06925,4.50939e-13
15.7,102.975,-5.06925,4.35242e-13
15.71,102.924,-5.06925,4.18117e-13
15.72,102.874,-5.06925,3.99566e-13
15.73,102.823,-5.06925,3.82442e-13
15.74,102.772,-5.06925,3.69599e-13
15.75,102.722,-5.06925,3.55328e-13
15.76,102.671,-5.06925,3.42485e-13
15.77,102.62,-5.06925,3.28215e-13
15.78,102.569,-5.06925,3.15372e-13
15.79,102.519,-5.06925,2.99675e-13
15.8,102.468,-5.06925,2.86831e-13
15.81,102.417,-5.06925,2.76842e-13
15.82,102.367,-5.06925,2.66853e-13
15.83,102.316,-5.06925,2.55437e-13
15.84,102.265,-5.06925,2.46875e-13
15.85,102.215,-5.06925,2.35459e-13
15.86,102.164,-5.06925,2.24042e-13
15.87,102.113,-5.06925,2.1548e-13
15.88,102.063,-5.06925,2.04064e-13
15.89,102.012,-5.06925,1.96929e-13
15.9,101.961,-5.06925,1.91221e-13
15.91,101.91,-5.06925,1.84086e-13
15.92,101.86,-5.06925,1.76951e-13
15.93,101.809,-5.06925,1.69816e-13
15.94,101.758,-5.06925,1.6268e-13
15.95,101.708,-5.06925,1.56972e-13
15.96,101.657,-5.06925,1.51264e-13
15.97,101.606,-5.06925,1.44129e-13
15.98,101.556,-5.06925,1.36994e-13
15.99,101.505,-5.06925,1.28432e-13
16,101.454,-5.06925,1.24151e-13
16.01,101.404,-5.06925,1.18443e-13
16.02,101.353,-5.06925,1.15589e-13
16.03,101.302,-5.06925,1.12735e-13
16.04,101.251,-5.06925,1.08454e-13
16.05,101.201,-5.06925,1.056e-13
16.06,101.15,-5.06925,1.01319e-13
16.07,101.099,-5.06925,9.70375e-14
16.08,101.049,-5.06925,9.41834e-14
16.09,100.998,-5.06925,9.27564e-14
16.1,100.947,-5.06925,8.84754e-14
16.11,100.897,-5.06925,8.41943e-14
16.12,100.846,-5.06925,8.13402e-14
16.13,100.795,-5.06925,7.70592e-14
16.14,100.745,-5.06925,7.42051e-14
16.15,100.694,-5.06925,7.13511e-14
16.16,100.643,-5.06925,6.707e-14
16.17,100.592,-5.06925,6.4216e-14
16.18,100.542,-5.06925,6.13619e-14
16.19,100.491,-5.06925,5.70809e-14
16.2,100.44,-5.06925,5.27998e-14
16.21,100.39,-5.06925,4.99458e-14
16.22,100.339,-5.06925,4.56647e-14
16.23,100.288,-5.06925,4.42377e-14
16.24,100.238,-5.06925,3.85296e-14
16.25,100.187,-5.06925,3.85296e-14
16.26,100.136,-5.06925,3.85296e-14
16.27,100.086,-5.06925,3.85296e-14
16.28,100.035,-5.06925,3.85296e-14
16.29,99.9842,-5.06925,3.85296e-14
16.3,99.9335,-5.06925,3.85296e-14
16.31,99.8828,-5.06925,3.85296e-14
16.32,99.8321,-5.06925,3.85296e-14
16.33,99.7814,-5.06925,3.85296e-14
16.34,99.7307,-5.06925,3.85296e-14
16.35,99.68,-5.06925,3.85296e-14
16.36,99.6293,-5.06925,3.85296e-14
16.37,99.5786,-5.06925,3.85296e-14
16.38,99.5279,-5.06925,3.85296e-14
16.39,99.4772,-5.06925,3.85296e-14
16.4,99.4265,-5.06925,3.85296e-14
16.41,99.3758,-5.06925,3.85296e-14
16.42,99.3252,-5.06925,3.85296e-14
16.43,99.2745,-5.06925,3.85296e-14
16.44,99.2238,-5.06925,3.85296e-14
16.45,99.1731,-5.06925,3.85296e-14
16.46,99.1224,-5.06925,3.85296e-14
16.47,99.0717,-5.06925,3.85296e-14
16.48,99.021,-5.06925,3.85296e-14
16.49,98.9703,-5.06925,3.85296e-14
16.5,98.9196,-5.06925,3.85296e-14
16.51,98.8689,-5.06925,3.85296e-14
16.52,98.8182,-5.06925,3.85296e-14
16.53,98.7675,-5.06925,3.85296e-14
16.54,98.7168,-5.06925,3.85296e-14
16.55,98.6662,-5.06925,3.85296e-14
16.56,98.6155,-5.06925,3.85296e-14
16.57,98.5648,-5.06925,3.85296e-14
16.58,98.5141,-5.06925,3.85296e-14
16.59,98.4634,-5.06925,3.85296e-14
16.6,98.4127,-5.06925,3.85296e-14
16.61,98.362,-5.06925,3.85296e-14
16.62,98.3113,-5.06925,3.85296e-14
16.63,98.2606,-5.06925,3.85296e-14
16.64,98.2099,-5.06925,3.85296e-14
16.65,98.1592,-5.06925,3.85296e-14
16.66,98.1085,-5.06925,3.85296e-14
16.67,98.0578,-5.06925,3.85296e-14
16.68,98.0071,-5.06925,3.85296e-14
16.69,97.9565,-5.06925,3.85296e-14
16.7,97.9058,-5.06925,3.85296e-14
16.71,97.8551,-5.06925,3.85296e-14
16.72,97.8044,-5.06925,3.85296e-14
16.73,97.7537,-5.06925,3.85296e-14
16.74,97.703,-5.06925,3.85296e-14
16.75,97.6523,-5.06925,3.85296e-14
16.76,97.6016,-5.06925,3.85296e-14
16.77,97.5509,-5.06925,3.85296e-14
16.78,97.5002,-5.06925,3.85296e-14
16.79,97.4495,-5.06925,3.85296e-14
16.8,97.3988,-5.06925,3.85296e-14
16.81,97.3481,-5.06925,3.85296e-14
16.82,97.2975,-5.06925,3.85296e-14
16.83,97.2468,-5.06925,3.85296e-14
16.84,97.1961,-5.06925,3.85296e-14
16.85,97.1454,-5.06925,3.85296e-14
16.86,97.0947,-5.06925,3.85296e-14
16.87,97.044,-5.06925,3.85296e-14
16.88,96.9933,-5.06925,3.85296e-14
16.89,96.9426,-5.06925,3.85296e-14
16.9,96.8919,-5.06925,3.85296e-14
16.91,96.8412,-5.06925,3.85296e-14
16.92,96.7905,-5.06925,3.85296e-14
16.93,96.7398,-5.06925,3.85296e-14
16.94,96.6891,-5.06925,3.85296e-14
16.95,96.6384,-5.06925,3.85296e-14
16.96,96.5878,-5.06925,3.85296e-14
16.97,96.5371,-5.06925,3.85296e-14
16.98,96.4864,-5.06925,3.85296e-14
16.99,96.4357,-5.06925,3.85296e-14
17,96.385,-5.06925,3.85296e-14
17.01,96.3343,-5.06925,3.85296e-14
17.02,96.2836,-5.06925,3.85296e-14
17.03,96.2329,-5.06925,3.85296e-14
17.04,96.1822,-5.06925,3.85296e-14
17.05,96.1315,-5.06925,3.85296e-14
17.06,96.0808,-5.06925,3.85296e-14
17.07,96.0301,-5.06925,3.85296e-14
17.08,95.9794,-5.06925,3.85296e-14
17.09,95.9288,-5.06925,3.85296e-14
17.1,95.8781,-5.06925,3.85296e-14
17.11,95.8274,-5.06925,3.85296e-14
17.12,95.7767,-5.06925,3.85296e-14
17.13,95.726,-5.06925,3.85296e-14
17.14,95.6753,-5.06925,3.85296e-14
17.15,95.6246,-5.06925,3.85296e-14
17.16,95.5739,-5.06925,3.85296e-14
17.17,95.5232,-5.06925,3.85296e-14
17.18,95.4725,-5.06925,3.85296e-14
17.19,95.4218,-5.06925,3.85296e-14
17.2,95.3711,-5.06925,3.85296e-14
17.21,95.3204,-5.06925,3.85296e-14
17.22,95.2698,-5.06925,3.85296e-14
17.23,95.2191,-5.06925,3.85296e-14
17.24,95.1684,-5.06925,3.85296e-14
17.25,95.1177,-5.06925,3.85296e-14
17.26,95.067,-5.06925,3.85296e-14
17.27,95.0163,-5.06925,3.85296e-14
17.28,94.9656,-5.06925,3.85296e-14
17.29,94.9149,-5.06925,3.85296e-14
17.3,94.8642,-5.06925,3.85296e-14
17.31,94.8135,-5.06925,3.85296e-14
17.32,94.7628,-5.06925,3.85296e-14
17.33,94.7121,-5.06925,3.85296e-14
17.34,94.6614,-5.06925,3.85296e-14
17.35,94.6107,-5.06925,3.85296e-14
17.36,94.5601,-5.06925,3.85296e-14
17.37,94.5094,-5.06925,3.85296e-14
17.38,94.4587,-5.06925,3.85296e-14
17.39,94.408,-5.06925,3.85296e-14
17.4,94.3573,-5.06925,3.85296e-14
17.41,94.3066,-5.06925,3.85296e-14
17.42,94.2559,-5.06925,3.85296e-14
17.43,94.2052,-5.06925,3.85296e-14
17.44,94.1545,-5.06925,3.85296e-14
17.45,94.1038,-5.06925,3.85296e-14
17.46,94.0531,-5.06925,3.85296e-14
17.47,94.0024,-5.06925,3.85296e-14
17.48,93.9517,-5.06925,3.85296e-14
17.49,93.9011,-5.06925,3.85296e-14
17.5,93.8504,-5.06925,3.85296e-14
17.51,93.7997,-5.06925,3.85296e-14
17.52,93.749,-5.06925,3.85296e-14
17.53,93.6983,-5.06925,3.85296e-14
17.54,93.6476,-5.06925,3.85296e-14
17.55,93.5969,-5.06925,3.85296e-14
17.56,93.5462,-5.06925,3.85296e-14
17.57,93.4955,-5.06925,3.85296e-14
17.58,93.4448,-5.06925,3.85296e-14
17.59,93.3941,-5.06925,3.85296e-14
17.6,93.3434,-5.06925,3.85296e-14
17.61,93.2927,-5.06925,3.85296e-14
17.62,93.242,-5.06925,3.85296e-14
17.63,93.1914,-5.06925,3.85296e-14
17.64,93.1407,-5.06925,3.85296e-14
17.65,93.09,-5.06925,3.85296e-14
17.66,93.0393,-5.06925,3.85296e-14
17.67,92.9886,-5.06925,3.85296e-14
17.68,92.9379,-5.06925,3.85296e-14
17.69,92.8872,-5.06925,3.85296e-14
17.7,92.8365,-5.06925,3.85296e-14
17.71,92.7858,-5.06925,3.85296e-14
17.72,92.7351,-5.06925,3.85296e-14
17.73,92.6844,-5.06925,3.85296e-14
17.74,92.6337,-5.06925,3.85296e-14
17.75,92.583,-5.06925,3.85296e-14
17.76,92.5324,-5.06925,3.85296e-14
17.77,92.4817,-5.06925,3.85296e-14
17.78,92.431,-5.06925,3.85296e-14
17.79,92.3803,-5.06925,3.85296e-14
17.8,92.3296,-5.06925,3.85296e-14
17.81,92.2789,-5.06925,3.85296e-14
17.82,92.2282,-5.06925,3.85296e-14
17.83,92.1775,-5.06925,3.85296e-14
17.84,92.1268,-5.06925,3.85296e-14
17.85,92.0761,-5.06925,3.85296e-14
17.86,92.0254,-5.06925,3.85296e-14
17.87,91.9747,-5.06925,3.85296e-14
17.88,91.924,-5.06925,3.85296e-14
17.89,91.8734,-5.06925,3.85296e-14
17.9,91.8227,-5.06925,3.85296e-14
17.91,91.772,-5.06925,3.85296e-14
17.92,91.7213,-5.06925,3.85296e-14
17.93,91.6706,-5.06925,3.85296e-14
17.94,91.6199,-5.06925,3.85296e-14
17.95,91.5692,-5.06925,3.85296e-14
17.96,91.5185,-5.06925,3.85296e-14
17.97,91.4678,-5.06925,3.85296e-14
17.98,91.4171,-5.06925,3.85296e-14
17.99,91.3664,-5.06925,3.85296e-14
18,91.3157,-5.06925,3.85296e-14
18.01,91.265,-5.06925,3.85296e-14
18.02,91.2143,-5.06925,3.85296e-14
18.03,91.1637,-5.06925,3.85296e-14
18.04,91.113,-5.06925,3.85296e-14
18.05,91.0623,-5.06925,3.85296e-14
18.06,91.0116,-5.06925,3.85296e-14
18.07,90.9609,-5.06925,3.85296e-14
18.08,90.9102,-5.06925,3.85296e-14
18.09,90.8595,-5.06925,3.85296e-14
18.1,90.8088,-5.06925,3.85296e-14
18.11,90.7581,-5.06925,3.85296e-14
18.12,90.7074,-5.06925,3.85296e-14
18.13,90.6567,-5.06925,3.85296e-14
18.14,90.606,-5.06925,3.85296e-14
18.15,90.5553,-5.06925,3.85296e-14
18.16,90.5047,-5.06925,3.85296e-14
18.17,90.454,-5.06925,3.85296e-14
18.18,90.4033,-5.06925,3.85296e-14
18.19,90.3526,-5.06925,3.85296e-14
18.2,90.3019,-5.06925,3.85296e-14
18.21,90.2512,-5.06925,3.85296e-14
18.22,90.2005,-5.06925,3.85296e-14
18.23,90.1498,-5.06925,3.85296e-14
18.24,90.0991,-5.06925,3.85296e-14
18.25,90.0484,-5.06925,3.85296e-14
18.26,89.9977,-5.06925,3.85296e-14
18.27,89.947,-5.06925,3.85296e-14
18.28,89.8963,-5.06925,3.85296e-14
18.29,89.8456,-5.06925,3.85296e-14
18.3,89.795,-5.06925,3.85296e-14
18.31,89.7443,-5.06925,3.85296e-14
18.32,89.6936,-5.06925,3.85296e-14
18.33,89.6429,-5.06925,3.85296e-14
18.34,89.5922,-5.06925,3.85296e-14
18.35,89.5415,-5.06925,3.85296e-14
18.36,89.4908,-5.06925,3.85296e-14
18.37,89.4401,-5.06925,3.85296e-14
18.38,89.3894,-5.06925,3.85296e-14
18.39,89.3387,-5.06925,3.85296e-14
18.4,89.288,-5.06925,3.85296e-14
18.41,89.2373,-5.06925,3.85296e-14
18.42,89.1866,-5.06925,3.85296e-14
18.43,89.136,-5.06925,3.85296e-14
18.44,89.0853,-5.06925,3.85296e-14
18.45,89.0346,-5.06925,3.85296e-14
18.46,88.9839,-5.06925,3.85296e-14
18.47,88.9332,-5.06925,3.85296e-14
18.48,88.8825,-5.06925,3.85296e-14
18.49,88.8318,-5.06925,3.85296e-14
18.5,88.7811,-5.06925,3.85296e-14
18.51,88.7304,-5.06925,3.85296e-14
18.52,88.6797,-5.06925,3.85296e-14
18.53,88.629,-5.06925,3.85296e-14
18.54,88.5783,-5.06925,3.85296e-14
18.55,88.5276,-5.06925,3.85296e-14
18.56,88.477,-5.06925,3.85296e-14
18.57,88.4263,-5.06925,3.85296e-14
18.58,88.3756,-5.06925,3.85296e-14
18.59,88.3249,-5.06925,3.85296e-14
18.6,88.2742,-5.06925,3.85296e-14
18.61,88.2235,-5.06925,3.85296e-14
18.62,88.1728,-5.06925,3.85296e-14
18.63,88.1221,-5.06925,3.85296e-14
18.64,88.0714,-5.06925,3.85296e-14
18.65,88.0207,-5.06925,3.85296e-14
18.66,87.97,-5.06925,3.85296e-14
18.67,87.9193,-5.06925,3.85296e-14
18.68,87.8686,-5.06925,3.85296e-14
18.69,87.8179,-5.06925,3.85296e-14
18.7,87.7673,-5.06925,3.85296e-14
18.71,87.7166,-5.06925,3.85296e-14
18.72,87.6659,-5.06925,3.85296e-14
18.73,87.6152,-5.06925,3.85296e-14
18.74,87.5645,-5.06925,3.85296e-14
18.75,87.5138,-5.06925,3.85296e-14
18.76,87.4631,-5.06925,3.85296e-14
18.77,87.4124,-5.06925,3.85296e-14
18.78,87.3617,-5.06925,3.85296e-14
18.79,87.311,-5.06925,3.85296e-14
18.8,87.2603,-5.06925,3.85296e-14
18.81,87.2096,-5.06925,3.85296e-14
18.82,87.1589,-5.06925,3.85296e-14
18.83,87.1083,-5.06925,3.85296e-14
18.84,87.0576,-5.06925,3.85296e-14
18.85,87.0069,-5.06925,3.85296e-14
18.86,86.9562,-5.06925,3.85296e-14
18.87,86.9055,-5.06925,3.85296e-14
18.88,86.8548,-5.06925,3.85296e-14
18.89,86.8041,-5.06925,3.85296e-14
18.9,86.7534,-5.06925,3.85296e-14
18.91,86.7027,-5.06925,3.85296e-14
18.92,86.652,-5.06925,3.85296e-14
18.93,86.6013,-5.06925,3.85296e-14
18.94,86.5506,-5.06925,3.85296e-14
18.95,86.4999,-5.06925,3.85296e-14
18.96,86.4492,-5.06925,3.85296e-14
18.97,86.3986,-5.06925,3.85296e-14
18.98,86.3479,-5.06925,3.85296e-14
18.99,86.2972,-5.06925,3.85296e-14
19,86.2465,-5.06925,3.85296e-14
19.01,86.1958,-5.06925,3.85296e-14
19.02,86.1451,-5.06925,3.85296e-14
19.03,86.0944,-5.06925,3.85296e-14
19.04,86.0437,-5.06925,3.85296e-14
19.05,85.993,-5.06925,3.85296e-14
19.06,85.9423,-5.06925,3.85296e-14
19.07,85.8916,-5.06925,3.85296e-14
19.08,85.8409,-5.06925,3.85296e-14
19.09,85.7902,-5.06925,3.85296e-14
19.1,85.7396,-5.06925,3.85296e-14
19.11,85.6889,-5.06925,3.85296e-14
19.12,85.6382,-5.06925,3.85296e-14
19.13,85.5875,-5.06925,3.85296e-14
19.14,85.5368,-5.06925,3.85296e-14
19.15,85.4861,-5.06925,3.85296e-14
19.16,85.4354,-5.06925,3.85296e-14
19.17,85.3847,-5.06925,3.85296e-14
19.18,85.334,-5.06925,3.85296e-14
19.19,85.2833,-5.06925,3.85296e-14
19.2,85.2326,-5.06925,3.85296e-14
19.21,85.1819,-5.06925,3.85296e-14
19.22,85.1312,-5.06925,3.85296e-14
19.23,85.0806,-5.06925,3.85296e-14
19.24,85.0299,-5.06925,3.85296e-14
19.25,84.9792,-5.06925,3.85296e-14
19.26,84.9285,-5.06925,3.85296e-14
19.27,84.8778,-5.06925,3.85296e-14
19.28,84.8271,-5.06925,3.85296e-14
19.29,84.7764,-5.06925,3.85296e-14
19.3,84.7257,-5.06925,3.85296e-14
19.31,84.675,-5.06925,3.85296e-14
19.32,84.6243,-5.06925,3.85296e-14
19.33,84.5736,-5.06925,3.85296e-14
19.34,84.5229,-5.06925,3.85296e-14
19.35,84.4722,-5.06925,3.85296e-14
19.36,84.4215,-5.06925,3.85296e-14
19.37,84.3709,-5.06925,3.85296e-14
19.38,84.3202,-5.06925,3.85296e-14
19.39,84.2695,-5.06925,3.85296e-14
19.4,84.2188,-5.06925,3.85296e-14
19.41,84.1681,-5.06925,3.85296e-14
19.42,84.1174,-5.06925,3.85296e-14
19.43,84.0667,-5.06925,3.85296e-14
19.44,84.016,-5.06925,3.85296e-14
19.45,83.9653,-5.06925,3.85296e-14
19.46,83.9146,-5.06925,3.85296e-14
19.47,83.8639,-5.06925,3.85296e-14
19.48,83.8132,-5.06925,3.85296e-14
19.49,83.7625,-5.06925,3.85296e-14
19.5,83.7119,-5.06925,3.85296e-14
19.51,83.6612,-5.06925,3.85296e-14
19.52,83.6105,-5.06925,3.85296e-14
19.53,83.5598,-5.06925,3.85296e-14
19.54,83.5091,-5.06925,3.85296e-14
19.55,83.4584,-5.06925,3.85296e-14
19.56,83.4077,-5.06925,3.85296e-14
19.57,83.357,-5.06925,3.85296e-14
19.58,83.3063,-5.06925,3.85296e-14
19.59,83.2556,-5.06925,3.85296e-14
19.6,83.2049,-5.06925,3.85296e-14
19.61,83.1542,-5.06925,3.85296e-14
19.62,83.1035,-5.06925,3.85296e-14
19.63,83.0528,-5.06925,3.85296e-14
19.64,83.0022,-5.06925,3.85296e-14
19.65,82.9515,-5.06925,3.85296e-14
19.66,82.9008,-5.06925,3.85296e-14
19.67,82.8501,-5.06925,3.85296e-14
19.68,82.7994,-5.06925,3.85296e-14
19.69,82.7487,-5.06925,3.85296e-14
19.7,82.698,-5.06925,3.85296e-14
19.71,82.6473,-5.06925,3.85296e-14
19.72,82.5966,-5.06925,3.85296e-14
19.73,82.5459,-5.06925,3.85296e-14
19.74,82.4952,-5.06925,3.85296e-14
19.75,82.4445,-5.06925,3.85296e-14
19.76,82.3938,-5.06925,3.85296e-14
19.77,82.3432,-5.06925,3.85296e-14
19.78,82.2925,-5.06925,3.85296e-14
19.79,82.2418,-5.06925,3.85296e-14
19.8,82.1911,-5.06925,3.85296e-14
19.81,82.1404,-5.06925,3.85296e-14
19.82,82.0897,-5.06925,3.85296e-14
19.83,82.039,-5.06925,3.85296e-14
19.84,81.9883,-5.06925,3.85296e-14
19.85,81.9376,-5.06925,3.85296e-14
19.86,81.8869,-5.06925,3.85296e-14
19.87,81.8362,-5.06925,3.85296e-14
19.88,81.7855,-5.06925,3.85296e-14
19.89,81.7348,-5.06925,3.85296e-14
19.9,81.6841,-5.06925,3.85296e-14
19.91,81.6335,-5.06925,3.85296e-14
19.92,81.5828,-5.06925,3.85296e-14
19.93,81.5321,-5.06925,3.85296e-14
19.94,81.4814,-5.06925,3.85296e-14
19.95,81.4307,-5.06925,3.85296e-14
19.96,81.38,-5.06925,3.85296e-14
19.97,81.3293,-5.06925,3.85296e-14
19.98,81.2786,-5.06925,3.85296e-14
19.99,81.2279,-5.06925,3.85296e-14
20,81.1772,-5.06925,3.85296e-14
20.01,81.1265,-5.06925,3.85296e-14
20.02,81.0758,-5.06925,3.85296e-14
20.03,81.0251,-5.06925,3.85296e-14
20.04,80.9745,-5.06925,3.85296e-14
20.05,80.9238,-5.06925,3.85296e-14
20.06,80.8731,-5.06925,3.85296e-14
20.07,80.8224,-5.06925,3.85296e-14
20.08,80.7717,-5.06925,3.85296e-14
20.09,80.721,-5.06925,3.85296e-14
20.1,80.6703,-5.06925,3.85296e-14
20.11,80.6196,-5.06925,3.85296e-14
20.12,80.5689,-5.06925,3.85296e-14
20.13,80.5182,-5.06925,3.85296e-14
20.14,80.4675,-5.06925,3.85296e-14
20.15,80.4168,-5.06925,3.85296e-14
20.16,80.3661,-5.06925,3.85296e-14
20.17,80.3155,-5.06925,3.85296e-14
20.18,80.2648,-5.06925,3.85296e-14
20.19,80.2141,-5.06925,3.85296e-14
20.2,80.1634,-5.06925,3.85296e-14
20.21,80.1127,-5.06925,3.85296e-14
20.22,80.062,-5.06925,3.85296e-14
20.23,80.0113,-5.06925,3.85296e-14
20.24,79.9606,-5.06925,3.85296e-14
20.25,79.9099,-5.06925,3.85296e-14
20.26,79.8592,-5.06925,3.85296e-14
20.27,79.8085,-5.06925,3.85296e-14
20.28,79.7578,-5.06925,3.85296e-14
20.29,79.7071,-5.06925,3.85296e-14
20.3,79.6564,-5.06925,3.85296e-14
20.31,79.6058,-5.06925,3.85296e-14
20.32,79.5551,-5.06925,3.85296e-14
20.33,79.5044,-5.06925,3.85296e-14
20.34,79.4537,-5.06925,3.85296e-14
20.35,79.403,-5.06925,3.85296e-14
20.36,79.3523,-5.06925,3.85296e-14
20.37,79.3016,-5.06925,3.85296e-14
20.38,79.2509,-5.06925,3.85296e-14
20.39,79.2002,-5.06925,3.85296e-14
20.4,79.1495,-5.06925,3.85296e-14
20.41,79.0988,-5.06925,3.85296e-14
20.42,79.0481,-5.06925,3.85296e-14
20.43,78.9974,-5.06925,3.85296e-14
20.44,78.9468,-5.06925,3.85296e-14
20.45,78.8961,-5.06925,3.85296e-14
20.46,78.8454,-5.06925,3.85296e-14
20.47,78.7947,-5.06925,3.85296e-14
20.48,78.744,-5.06925,3.85296e-14
20.49,78.6933,-5.06925,3.85296e-14
20.5,78.6426,-5.06925,3.85296e-14
20.51,78.5919,-5.06925,3.85296e-14
20.52,78.5412,-5.06925,3.85296e-14
20.53,78.4905,-5.06925,3.85296e-14
20.54,78.4398,-5.06925,3.85296e-14
20.55,78.3891,-5.06925,3.85296e-14
20.56,78.3384,-5.06925,3.85296e-14
20.57,78.2877,-5.06925,3.85296e-14
20.58,78.2371,-5.06925,3.85296e-14
20.59,78.1864,-5.06925,3.85296e-14
20.6,78.1357,-5.06925,3.85296e-14
20.61,78.085,-5.06925,3.85296e-14
20.62,78.0343,-5.06925,3.85296e-14
20.63,77.9836,-5.06925,3.85296e-14
20.64,77.9329,-5.06925,3.85296e-14
20.65,77.8822,-5.06925,3.85296e-14
20.66,77.8315,-5.06925,3.85296e-14
20.67,77.7808,-5.06925,3.85296e-14
20.68,77.7301,-5.06925,3.85296e-14
20.69,77.6794,-5.06925,3.85296e-14
20.7,77.6287,-5.06925,3.85296e-14
20.71,77.5781,-5.06925,3.85296e-14
20.72,77.5274,-5.06925,3.85296e-14
20.73,77.4767,-5.06925,3.85296e-14
20.74,77.426,-5.06925,3.85296e-14
20.75,77.3753,-5.06925,3.85296e-14
20.76,77.3246,-5.06925,3.85296e-14
20.77,77.2739,-5.06925,3.85296e-14
20.78,77.2232,-5.06925,3.85296e-14
20.79,77.1725,-5.06925,3.85296e-14
20.8,77.1218,-5.06925,3.85296e-14
20.81,77.0711,-5.06925,3.85296e-14
